customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,InternetService,OnlineSecurity,TechSupport,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST-13074,Male,0,Yes,No,21,Yes,Fiber optic,Yes,No,Month-to-month,Yes,Electronic check,85.93,1703.47,No
CUST-13075,Female,0,No,Yes,45,Yes,No,No internet service,No,Month-to-month,No,Electronic check,32.11,1486.16,No
CUST-13076,Male,0,Yes,Yes,11,Yes,No,No,No,Month-to-month,No,Credit card (automatic),37.15,412.03,No
CUST-13077,Male,0,Yes,Yes,21,Yes,DSL,Yes,No internet service,Month-to-month,Yes,Electronic check,49.92,947.62,No
CUST-13078,Male,0,Yes,Yes,0,Yes,Fiber optic,No,Yes,Two year,No,Electronic check,114.58,,No
CUST-13079,Female,0,No,No,26,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,25.91,640.7,Yes
CUST-13080,Male,0,Yes,Yes,2,Yes,Fiber optic,Yes,No,One year,Yes,Credit card (automatic),76.83,139.78,Yes
CUST-13081,Female,0,No,Yes,4,Yes,Fiber optic,Yes,No,Month-to-month,Yes,Credit card (automatic),73.45,280.64,Yes
CUST-13082,Female,0,Yes,No,14,Yes,Fiber optic,No internet service,No,Month-to-month,Yes,Bank transfer (automatic),81.72,1125.9,No
CUST-13083,Male,0,Yes,No,14,No,DSL,No internet service,No,Two year,No,Credit card (automatic),49.97,703.26,No
CUST-13084,Male,1,Yes,No,7,No,DSL,No,No internet service,One year,Yes,Credit card (automatic),65.92,422.44,No
CUST-13085,Female,0,No,No,7,Yes,No,No,No internet service,One year,No,Credit card (automatic),32.92,210.75,No
CUST-13086,Female,0,Yes,Yes,9,Yes,DSL,No internet service,No,One year,Yes,Electronic check,57.91,544.19,No
CUST-13087,Female,0,No,No,19,Yes,Fiber optic,No,No,One year,Yes,Mailed check,84.64,1622.88,No
CUST-13088,Female,0,No,No,21,Yes,DSL,No internet service,No,Two year,No,Electronic check,61.98,1325.0,No
CUST-13089,Male,1,Yes,No,10,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,28.57,293.58,No
CUST-13090,Male,0,No,No,42,Yes,Fiber optic,Yes,No internet service,Month-to-month,No,Mailed check,88.04,3605.69,No
CUST-13091,Male,1,Yes,No,3,Yes,Fiber optic,No internet service,No,Two year,No,Electronic check,85.76,264.93,No
CUST-13092,Female,1,No,No,2,Yes,DSL,No,No,Month-to-month,Yes,Electronic check,69.61,140.48,Yes
CUST-13093,Male,0,No,Yes,16,Yes,DSL,No internet service,Yes,Two year,Yes,Electronic check,72.37,1059.1,No
CUST-13094,Male,0,Yes,No,4,No,DSL,No internet service,No,Two year,Yes,Bank transfer (automatic),58.21,222.68,No
CUST-13095,Male,0,Yes,No,6,Yes,DSL,No,No internet service,One year,Yes,Bank transfer (automatic),43.58,255.25,No
CUST-13096,Male,0,Yes,No,61,No,DSL,Yes,No,One year,Yes,Electronic check,36.85,2302.44,No
CUST-13097,Male,0,Yes,Yes,7,Yes,Fiber optic,No,No,Month-to-month,Yes,Electronic check,92.68,627.14,No
CUST-13098,Male,1,No,No,25,Yes,Fiber optic,No internet service,No,Two year,Yes,Bank transfer (automatic),78.73,1853.02,Yes
CUST-13099,Male,1,No,No,48,Yes,Fiber optic,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),95.56,4495.51,Yes
CUST-13100,Male,0,Yes,Yes,53,Yes,Fiber optic,Yes,No,Month-to-month,Yes,Mailed check,73.26,3970.45,Yes
CUST-13101,Male,0,No,No,3,Yes,DSL,No,No,One year,No,Bank transfer (automatic),58.43,181.77,Yes
CUST-13102,Male,0,Yes,No,31,Yes,DSL,No internet service,Yes,Month-to-month,Yes,Bank transfer (automatic),55.94,1609.59,Yes
CUST-13103,Female,0,No,No,26,Yes,DSL,No internet service,No,Two year,Yes,Electronic check,68.91,1811.23,Yes
CUST-13104,Male,0,Yes,No,14,Yes,DSL,No,Yes,One year,No,Credit card (automatic),80.79,1116.43,No
CUST-13105,Female,0,No,No,12,Yes,No,No internet service,Yes,Month-to-month,Yes,Bank transfer (automatic),22.99,279.23,No
CUST-13106,Female,0,Yes,Yes,11,Yes,DSL,Yes,Yes,Two year,Yes,Credit card (automatic),64.63,701.72,No
CUST-13107,Male,1,Yes,No,2,Yes,DSL,No internet service,No,One year,Yes,Bank transfer (automatic),48.23,92.05,No
CUST-13108,Male,0,No,No,13,Yes,Fiber optic,No internet service,No internet service,One year,Yes,Mailed check,79.51,941.33,No
CUST-13109,Female,0,Yes,No,0,Yes,No,No,No,Month-to-month,No,Electronic check,25.1,,Yes
CUST-13110,Female,0,No,No,6,Yes,DSL,No,Yes,Month-to-month,No,Mailed check,57.6,349.47,No
CUST-13111,Male,0,Yes,No,29,Yes,Fiber optic,No,No internet service,Month-to-month,No,Electronic check,79.17,2204.14,No
CUST-13112,Female,0,Yes,No,21,Yes,No,No,No,Month-to-month,No,Electronic check,31.97,667.77,No
CUST-13113,Female,0,Yes,Yes,72,Yes,DSL,No,No,One year,No,Credit card (automatic),52.43,3518.77,No
CUST-13114,Female,0,No,Yes,4,Yes,Fiber optic,No,Yes,Month-to-month,No,Electronic check,97.15,354.4,Yes
CUST-13115,Female,0,No,No,70,Yes,Fiber optic,No internet service,Yes,Month-to-month,Yes,Credit card (automatic),87.98,6335.63,No
CUST-13116,Male,0,Yes,No,9,Yes,No,No,No,One year,No,Electronic check,18.0,156.11,No
CUST-13117,Male,0,Yes,No,1,Yes,Fiber optic,Yes,No internet service,One year,Yes,Bank transfer (automatic),74.97,75.63,No
CUST-13118,Female,0,No,Yes,0,Yes,No,No internet service,No,Month-to-month,No,Electronic check,31.96,,No
CUST-13119,Male,0,Yes,No,50,Yes,No,No internet service,No,Month-to-month,No,Bank transfer (automatic),18.0,930.85,No
CUST-13120,Female,0,No,No,19,No,DSL,No internet service,Yes,Month-to-month,Yes,Bank transfer (automatic),66.37,1290.6,No
CUST-13121,Male,1,Yes,Yes,25,Yes,Fiber optic,No,No,Month-to-month,Yes,Credit card (automatic),116.68,2881.04,No
CUST-13122,Male,0,Yes,Yes,7,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,28.59,195.3,No
CUST-13123,Female,0,No,No,5,Yes,Fiber optic,No internet service,No,One year,No,Bank transfer (automatic),85.63,438.32,Yes
CUST-13124,Female,0,No,Yes,48,Yes,DSL,No internet service,Yes,Month-to-month,Yes,Electronic check,53.77,2580.38,No
CUST-13125,Male,0,Yes,No,15,Yes,Fiber optic,No,No,Two year,Yes,Electronic check,91.57,1320.68,No
CUST-13126,Female,1,No,No,30,Yes,Fiber optic,No,No,Month-to-month,No,Bank transfer (automatic),73.63,2153.89,No
CUST-13127,Female,0,No,No,2,Yes,DSL,No,Yes,Month-to-month,Yes,Credit card (automatic),68.49,140.67,No
CUST-13128,Male,0,No,No,10,Yes,Fiber optic,No,No internet service,Two year,Yes,Credit card (automatic),61.61,635.76,No
CUST-13129,Female,0,No,No,32,Yes,Fiber optic,No,Yes,Month-to-month,Yes,Mailed check,74.63,2482.34,Yes
CUST-13130,Female,0,Yes,No,28,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),32.4,950.26,Yes
CUST-13131,Male,0,No,No,7,Yes,DSL,Yes,Yes,One year,Yes,Bank transfer (automatic),43.72,307.46,No
CUST-13132,Female,0,Yes,No,18,Yes,DSL,Yes,No,One year,Yes,Electronic check,91.28,1695.18,No
CUST-13133,Female,0,Yes,No,16,Yes,DSL,No,Yes,One year,No,Electronic check,77.55,1199.22,No
CUST-13134,Male,0,No,No,9,Yes,No,No internet service,No,Month-to-month,No,Credit card (automatic),36.33,323.41,Yes
CUST-13135,Female,1,Yes,Yes,10,Yes,No,No,No,One year,Yes,Electronic check,25.63,244.84,No
CUST-13136,Female,0,Yes,No,18,Yes,DSL,No,Yes,Two year,No,Bank transfer (automatic),84.4,1423.51,Yes
CUST-13137,Male,0,No,No,35,Yes,Fiber optic,No internet service,No,Month-to-month,No,Mailed check,56.79,1823.2,Yes
CUST-13138,Male,0,No,No,7,Yes,Fiber optic,No internet service,No internet service,Month-to-month,No,Electronic check,77.63,541.58,Yes
CUST-13139,Male,0,Yes,Yes,3,Yes,Fiber optic,Yes,Yes,One year,Yes,Credit card (automatic),101.22,289.43,No
CUST-13140,Female,0,Yes,Yes,72,Yes,No,No,No internet service,Month-to-month,Yes,Credit card (automatic),24.32,1695.9,No
CUST-13141,Female,0,No,Yes,2,Yes,Fiber optic,No,No,One year,No,Bank transfer (automatic),84.91,158.87,No
CUST-13142,Female,1,Yes,No,0,Yes,DSL,Yes,No,Month-to-month,No,Electronic check,60.37,,Yes
CUST-13143,Male,1,No,No,15,No,Fiber optic,No,Yes,One year,No,Bank transfer (automatic),90.35,1392.24,No
CUST-13144,Female,0,No,No,9,Yes,No,No,Yes,Month-to-month,No,Mailed check,20.09,164.55,No
CUST-13145,Male,1,No,No,21,Yes,No,No,Yes,Two year,Yes,Electronic check,20.72,396.35,No
CUST-13146,Male,0,Yes,No,6,Yes,No,No internet service,No,Month-to-month,Yes,Credit card (automatic),18.0,111.31,No
CUST-13147,Female,0,Yes,No,44,Yes,Fiber optic,No,Yes,Month-to-month,Yes,Electronic check,95.58,4402.81,No
CUST-13148,Female,0,Yes,No,17,Yes,Fiber optic,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),120.0,2094.12,No
CUST-13149,Female,0,Yes,No,40,Yes,Fiber optic,No,Yes,Month-to-month,No,Bank transfer (automatic),86.04,3468.72,Yes
CUST-13150,Female,1,Yes,No,55,Yes,DSL,Yes,No internet service,Two year,No,Electronic check,56.83,3008.08,No
CUST-13151,Male,0,No,No,41,Yes,No,No internet service,No internet service,One year,Yes,Electronic check,18.0,749.29,No
CUST-13152,Female,0,No,No,14,Yes,DSL,No,No,One year,Yes,Electronic check,48.42,614.47,No
CUST-13153,Male,1,No,No,46,Yes,DSL,No,No,Month-to-month,No,Credit card (automatic),44.56,2023.17,No
CUST-13154,Female,0,Yes,No,1,Yes,DSL,No,No,Month-to-month,Yes,Electronic check,47.22,44.0,No
CUST-13155,Female,0,No,Yes,8,Yes,No,No,No internet service,One year,Yes,Electronic check,23.64,177.33,No
CUST-13156,Female,0,No,No,11,Yes,DSL,No,Yes,One year,Yes,Credit card (automatic),50.62,526.45,No
CUST-13157,Female,0,No,Yes,23,Yes,Fiber optic,No internet service,No,Two year,No,Mailed check,79.35,1727.18,No
CUST-13158,Male,0,No,No,1,Yes,DSL,No,No,Month-to-month,Yes,Mailed check,24.84,23.79,No
CUST-13159,Male,0,No,No,18,Yes,DSL,No,Yes,Two year,No,Electronic check,47.0,831.81,No
CUST-13160,Female,0,No,No,72,Yes,DSL,No,No,Month-to-month,Yes,Electronic check,39.11,2752.02,No
CUST-13161,Female,1,Yes,No,10,Yes,Fiber optic,No,No,Two year,Yes,Mailed check,89.83,932.07,No
CUST-13162,Female,0,No,No,5,Yes,Fiber optic,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),99.42,489.05,No
CUST-13163,Female,0,No,Yes,11,Yes,DSL,No,Yes,Month-to-month,Yes,Bank transfer (automatic),60.54,619.26,No
CUST-13164,Female,0,No,Yes,59,Yes,Fiber optic,No internet service,No,Two year,Yes,Bank transfer (automatic),105.86,5884.47,No
CUST-13165,Male,0,Yes,Yes,24,No,DSL,No internet service,No,Two year,No,Credit card (automatic),53.78,1321.51,No
CUST-13166,Male,0,Yes,No,31,Yes,DSL,Yes,No,One year,Yes,Electronic check,58.66,1898.02,No
CUST-13167,Male,1,No,Yes,6,Yes,Fiber optic,No,No internet service,Month-to-month,Yes,Electronic check,88.1,514.63,No
CUST-13168,Female,0,Yes,No,7,Yes,Fiber optic,No,No internet service,One year,Yes,Bank transfer (automatic),111.08,780.02,No
CUST-13169,Male,0,No,Yes,13,No,No,No,No,Month-to-month,No,Credit card (automatic),36.87,478.85,No
CUST-13170,Female,0,Yes,No,18,Yes,Fiber optic,No internet service,No,Month-to-month,Yes,Electronic check,97.34,1837.44,No
CUST-13171,Female,0,No,Yes,12,Yes,No,No,No internet service,Month-to-month,No,Electronic check,25.66,295.31,No
CUST-13172,Male,1,No,No,44,Yes,Fiber optic,Yes,No,Month-to-month,Yes,Credit card (automatic),79.12,3324.61,No
CUST-13173,Female,0,No,Yes,42,Yes,DSL,No,No,Month-to-month,No,Mailed check,67.98,2820.4,No
CUST-13174,Female,1,No,No,1,Yes,DSL,No,No internet service,Month-to-month,Yes,Mailed check,58.65,58.31,No
CUST-13175,Female,0,Yes,No,25,Yes,Fiber optic,No,No,Two year,Yes,Mailed check,77.92,1935.73,No
CUST-13176,Female,0,Yes,No,61,Yes,Fiber optic,Yes,Yes,Two year,No,Mailed check,97.09,5737.24,No
CUST-13177,Male,0,Yes,Yes,5,Yes,DSL,Yes,No,Month-to-month,No,Electronic check,50.05,242.25,No
CUST-13178,Female,0,No,Yes,58,Yes,Fiber optic,No,No internet service,Two year,Yes,Electronic check,75.01,4495.44,No
CUST-13179,Female,0,Yes,No,1,Yes,DSL,No internet service,Yes,Two year,No,Credit card (automatic),71.35,68.25,No
CUST-13180,Male,0,No,No,9,Yes,Fiber optic,Yes,No,One year,No,Bank transfer (automatic),58.39,551.73,No
CUST-13181,Male,0,Yes,No,2,Yes,Fiber optic,Yes,Yes,Month-to-month,No,Bank transfer (automatic),79.35,149.53,Yes
CUST-13182,Male,0,No,Yes,14,Yes,No,Yes,No internet service,Month-to-month,Yes,Electronic check,18.0,230.53,No
CUST-13183,Male,0,Yes,No,20,Yes,DSL,No,Yes,Two year,Yes,Mailed check,51.7,953.01,No
CUST-13184,Female,0,Yes,No,16,Yes,DSL,Yes,No internet service,Month-to-month,No,Credit card (automatic),62.64,916.22,No
CUST-13185,Male,0,Yes,Yes,72,Yes,Fiber optic,Yes,No,Month-to-month,Yes,Bank transfer (automatic),89.18,5794.92,Yes
CUST-13186,Female,0,Yes,Yes,40,No,No,No,Yes,Month-to-month,No,Credit card (automatic),36.82,1438.1,Yes
CUST-13187,Female,0,Yes,No,43,Yes,DSL,No,No,Month-to-month,Yes,Electronic check,57.56,2547.57,No
CUST-13188,Female,0,Yes,No,18,Yes,Fiber optic,No,No internet service,Month-to-month,Yes,Mailed check,86.86,1570.11,No
CUST-13189,Female,0,No,Yes,20,Yes,Fiber optic,No internet service,No,Month-to-month,No,Electronic check,109.73,2035.98,Yes
CUST-13190,Male,0,No,Yes,3,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),35.18,99.84,Yes
CUST-13191,Male,0,Yes,Yes,5,No,Fiber optic,Yes,No internet service,Month-to-month,Yes,Mailed check,85.91,412.68,No
CUST-13192,Female,1,Yes,Yes,10,Yes,Fiber optic,Yes,Yes,Month-to-month,Yes,Credit card (automatic),82.82,840.52,No
CUST-13193,Female,0,No,No,12,Yes,No,No internet service,No internet service,Two year,No,Electronic check,24.44,272.36,No
CUST-13194,Male,0,No,No,30,Yes,Fiber optic,No,No,Month-to-month,Yes,Credit card (automatic),71.89,2187.33,Yes
CUST-13195,Male,1,No,No,5,Yes,Fiber optic,No,No,Two year,Yes,Credit card (automatic),88.97,423.72,No
CUST-13196,Female,0,No,Yes,20,Yes,DSL,Yes,Yes,Two year,No,Mailed check,45.58,823.3,No
CUST-13197,Female,0,No,No,72,Yes,Fiber optic,No,Yes,One year,Yes,Credit card (automatic),87.25,5704.93,No
CUST-13198,Female,1,Yes,Yes,6,Yes,No,No,No,Month-to-month,No,Mailed check,18.0,110.33,No
CUST-13199,Male,0,No,Yes,10,Yes,DSL,Yes,Yes,Month-to-month,No,Bank transfer (automatic),66.29,666.13,No
CUST-13200,Female,0,Yes,Yes,72,Yes,Fiber optic,No,No internet service,Month-to-month,No,Credit card (automatic),72.65,5060.16,No
CUST-13201,Male,0,No,Yes,72,Yes,No,No,No,One year,Yes,Electronic check,28.51,2045.4,No
CUST-13202,Female,0,No,No,15,Yes,Fiber optic,No internet service,Yes,Month-to-month,Yes,Mailed check,92.31,1289.91,Yes
CUST-13203,Male,0,Yes,No,40,Yes,No,No,Yes,Month-to-month,No,Bank transfer (automatic),31.82,1295.23,No
CUST-13204,Female,1,Yes,No,25,Yes,DSL,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),51.14,1265.08,No
CUST-13205,Male,0,Yes,No,20,Yes,No,No internet service,No,Month-to-month,No,Mailed check,23.7,491.68,No
CUST-13206,Female,0,No,No,13,Yes,Fiber optic,Yes,No internet service,One year,Yes,Electronic check,75.76,988.53,No
CUST-13207,Male,0,Yes,Yes,10,Yes,DSL,No internet service,No,One year,Yes,Mailed check,45.85,451.97,No
CUST-13208,Male,0,No,No,17,Yes,Fiber optic,No,Yes,Month-to-month,Yes,Credit card (automatic),87.31,1412.72,Yes
CUST-13209,Female,0,Yes,No,12,Yes,Fiber optic,No internet service,No,Month-to-month,Yes,Bank transfer (automatic),72.08,850.1,Yes
CUST-13210,Male,0,Yes,No,21,Yes,Fiber optic,No,No,Month-to-month,Yes,Credit card (automatic),81.52,1628.97,No
CUST-13211,Female,0,No,Yes,23,Yes,DSL,No,Yes,One year,Yes,Bank transfer (automatic),44.09,1008.87,No
CUST-13212,Female,1,No,No,51,Yes,Fiber optic,No,Yes,Month-to-month,Yes,Bank transfer (automatic),79.25,4073.57,No
CUST-13213,Male,0,No,No,38,Yes,No,Yes,No,Two year,No,Credit card (automatic),33.42,1254.97,No
CUST-13214,Female,1,Yes,No,34,Yes,Fiber optic,No,No,One year,No,Credit card (automatic),120.0,3989.39,No
CUST-13215,Male,0,Yes,No,33,No,Fiber optic,No internet service,Yes,One year,No,Credit card (automatic),65.56,2252.8,No
CUST-13216,Male,1,No,Yes,67,Yes,No,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),26.58,1723.53,Yes
CUST-13217,Female,0,No,Yes,12,Yes,No,No,No,Two year,Yes,Credit card (automatic),31.13,369.42,No
CUST-13218,Male,0,Yes,No,66,Yes,Fiber optic,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),78.74,5294.78,Yes
CUST-13219,Male,0,Yes,No,72,Yes,Fiber optic,No internet service,No,Month-to-month,No,Electronic check,62.71,4383.2,Yes
CUST-13220,Male,0,Yes,No,52,Yes,DSL,No,No,One year,Yes,Bank transfer (automatic),53.71,2586.21,No
CUST-13221,Female,0,Yes,Yes,1,Yes,No,No internet service,Yes,Month-to-month,No,Mailed check,24.23,23.16,No
CUST-13222,Male,0,No,No,28,Yes,Fiber optic,Yes,No internet service,One year,No,Credit card (automatic),77.65,2266.78,No
CUST-13223,Male,1,Yes,Yes,10,Yes,DSL,Yes,No,Month-to-month,Yes,Bank transfer (automatic),75.37,698.65,No
CUST-13224,Female,1,Yes,Yes,2,Yes,Fiber optic,No internet service,No,Month-to-month,Yes,Electronic check,97.1,179.74,Yes
CUST-13225,Female,0,Yes,Yes,12,Yes,No,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),25.95,281.0,No
CUST-13226,Female,0,Yes,Yes,12,No,Fiber optic,Yes,No,Month-to-month,Yes,Credit card (automatic),120.0,1365.8,No
CUST-13227,Female,1,Yes,Yes,21,Yes,DSL,No internet service,No,Month-to-month,Yes,Mailed check,47.27,1022.51,No
CUST-13228,Female,0,Yes,No,14,Yes,No,No,Yes,One year,No,Bank transfer (automatic),21.11,303.68,No
CUST-13229,Female,0,Yes,No,1,Yes,DSL,No internet service,No,Month-to-month,Yes,Credit card (automatic),57.4,54.17,No
CUST-13230,Female,0,No,No,13,Yes,Fiber optic,Yes,No internet service,Month-to-month,Yes,Credit card (automatic),84.38,1027.93,No
CUST-13231,Female,0,Yes,No,3,Yes,Fiber optic,Yes,No,Month-to-month,No,Mailed check,65.5,199.58,No
CUST-13232,Female,0,No,No,20,No,DSL,No,No,Month-to-month,Yes,Electronic check,65.32,1311.44,Yes
CUST-13233,Male,0,No,No,13,Yes,Fiber optic,Yes,No internet service,Two year,Yes,Electronic check,83.83,1084.09,No
CUST-13234,Female,0,No,Yes,56,Yes,DSL,Yes,No,Two year,No,Electronic check,43.1,2249.65,Yes
CUST-13235,Female,0,No,No,6,Yes,Fiber optic,No,No,One year,No,Credit card (automatic),61.09,383.18,No
CUST-13236,Female,0,No,No,13,Yes,Fiber optic,No internet service,No,Month-to-month,No,Electronic check,120.0,1599.9,Yes
CUST-13237,Male,0,Yes,No,10,Yes,Fiber optic,No internet service,No,One year,Yes,Electronic check,88.43,896.85,No
CUST-13238,Female,0,No,Yes,13,Yes,No,No,No,Month-to-month,Yes,Mailed check,28.3,363.32,Yes
CUST-13239,Female,0,No,Yes,7,Yes,DSL,Yes,No,Two year,No,Credit card (automatic),62.51,456.99,No
CUST-13240,Male,1,No,Yes,4,No,DSL,No,Yes,One year,No,Mailed check,55.25,211.21,No
CUST-13241,Male,0,No,No,35,No,No,No internet service,Yes,Month-to-month,Yes,Mailed check,18.0,604.64,No
CUST-13242,Female,0,No,No,26,Yes,Fiber optic,No internet service,No,Month-to-month,Yes,Electronic check,72.48,1863.61,No
CUST-13243,Female,0,No,Yes,16,Yes,DSL,Yes,No,Two year,No,Mailed check,78.1,1243.25,No
CUST-13244,Male,0,No,No,12,Yes,Fiber optic,Yes,Yes,Two year,Yes,Mailed check,84.87,994.52,No
CUST-13245,Male,0,No,No,10,Yes,DSL,No,No,One year,No,Electronic check,70.07,718.34,No
CUST-13246,Female,0,No,No,22,Yes,Fiber optic,No,No,Month-to-month,Yes,Electronic check,99.41,2278.33,No
CUST-13247,Male,1,No,No,10,Yes,DSL,No,Yes,One year,No,Credit card (automatic),43.95,415.16,No
CUST-13248,Female,1,No,Yes,72,Yes,DSL,Yes,Yes,One year,No,Electronic check,48.83,3194.02,No
CUST-13249,Male,0,No,No,0,Yes,Fiber optic,Yes,No internet service,Two year,Yes,Credit card (automatic),99.36,,Yes
CUST-13250,Male,0,No,No,36,Yes,No,Yes,No,Month-to-month,No,Electronic check,31.11,1136.11,No
CUST-13251,Female,0,Yes,No,19,Yes,No,No internet service,No,Two year,No,Bank transfer (automatic),20.55,376.56,No
CUST-13252,Male,0,No,No,6,Yes,Fiber optic,Yes,No,Month-to-month,No,Credit card (automatic),72.02,430.67,No
CUST-13253,Female,1,No,No,24,Yes,Fiber optic,Yes,Yes,One year,Yes,Mailed check,117.77,2628.68,Yes
CUST-13254,Female,0,No,Yes,13,No,DSL,No,No,Month-to-month,Yes,Electronic check,49.13,642.86,No
CUST-13255,Male,0,No,No,6,Yes,DSL,No,Yes,Month-to-month,No,Mailed check,48.15,295.4,No
CUST-13256,Male,0,No,Yes,12,Yes,DSL,Yes,No,Month-to-month,Yes,Mailed check,64.38,783.19,Yes
CUST-13257,Male,0,No,No,62,Yes,Fiber optic,No,No internet service,Month-to-month,Yes,Credit card (automatic),88.57,5108.07,No
CUST-13258,Female,0,No,Yes,14,Yes,No,Yes,No internet service,Two year,Yes,Electronic check,18.39,253.26,No
CUST-13259,Male,0,Yes,No,6,Yes,DSL,Yes,Yes,Two year,Yes,Electronic check,76.7,454.88,No
CUST-13260,Female,0,No,Yes,22,Yes,DSL,No,No,Month-to-month,Yes,Credit card (automatic),58.9,1266.7,Yes
CUST-13261,Male,0,No,No,6,No,DSL,No,No,One year,Yes,Bank transfer (automatic),45.19,272.23,No
CUST-13262,Female,0,Yes,No,15,Yes,Fiber optic,No,Yes,Month-to-month,Yes,Electronic check,106.21,1444.92,Yes
CUST-13263,Male,0,Yes,No,2,Yes,Fiber optic,No,No,Two year,Yes,Mailed check,115.68,228.46,No
CUST-13264,Female,0,Yes,Yes,24,Yes,Fiber optic,No,No internet service,Month-to-month,No,Mailed check,93.83,2183.05,Yes
CUST-13265,Male,0,Yes,No,32,Yes,No,No internet service,Yes,Month-to-month,Yes,Mailed check,36.47,1093.6,No
CUST-13266,Male,0,No,Yes,0,Yes,Fiber optic,No,Yes,Month-to-month,No,Credit card (automatic),100.82,,Yes
CUST-13267,Male,1,No,No,2,Yes,Fiber optic,No,No,Month-to-month,No,Bank transfer (automatic),76.53,139.46,Yes
CUST-13268,Male,0,Yes,No,57,No,No,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),31.16,1829.4,No
CUST-13269,Male,0,No,Yes,2,Yes,DSL,No,No internet service,Month-to-month,No,Credit card (automatic),58.1,106.27,No
CUST-13270,Male,1,Yes,No,8,Yes,No,No internet service,Yes,One year,No,Electronic check,18.0,141.02,No
CUST-13271,Female,0,Yes,No,8,No,Fiber optic,Yes,No,Two year,No,Electronic check,96.26,713.66,No
CUST-13272,Male,0,Yes,Yes,3,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),22.46,60.7,No
CUST-13273,Male,0,Yes,No,10,Yes,DSL,No,Yes,Month-to-month,Yes,Mailed check,44.6,402.11,No
CUST-13274,Male,0,No,No,4,Yes,DSL,No internet service,No,Month-to-month,Yes,Bank transfer (automatic),55.88,230.59,No
